pr_id,pr_number,title,body,state,created_at,updated_at,closed_at,merged_at,author,draft,html_url
4500586012,335583,sessions: add rich GitHub reference previews,"## Summary

Exploratory follow-up to #335448, building on the first-level title work from #335387.

This proposal adds a compact issue/PR preview to Agents Window reference pills so users can identify a GitHub object and decide whether to open it without leaving their current context.

## Design rationale

- **Progressive disclosure:** collections keep the existing scannable list; focusing a row reveals detail. A single reference shows the same detail directly.
- **Source-product hierarchy:** GitHub's own hover cards inform the order of information, while VS Code continues to own typography, color, spacing, popup chrome, focus, and keyboard behavior. Collection rows lead with the lifecycle icon, followed by the canonical title and a muted trailing ID.
- **Bounded transient content:** the card provides identity and enough context to make a decision, rather than becoming a full issue reader.
- **Consistent information budget:** standalone and collection cards contain the same information; only their outer density differs.

The resulting card order is repository/date → title/ID → lifecycle state → bounded description → PR branches → author. Lifecycle state uses a compact native pill: neutral text and surface treatment keep it secondary, while the icon carries the restrained state color.

Descriptions are normalized from Markdown and bounded to 200 Unicode code points. Visible titles are bounded to 80 Unicode code points. The final visible title word and linked ID are grouped so the number cannot interrupt the sentence or become clipped at narrow widths.

#335448 also explores a full Markdown reader across broader GitHub-reference surfaces; this iteration focuses on the compact pill-hover treatment.

## What inspired the design

- **GitHub hover cards:** provenance first, title and ID as the lead, state next, then context, routing details, and authorship/viewer context.
- **GitLab and GitHub PR experiences:** emphasize identity, state, and short context before secondary metadata.
- **Linear/Slack unfurls:** keep transient previews concise and action-oriented instead of reproducing the full work item.
- **JetBrains and VS Code GitHub PR lists:** reserve updated time, checks, review state, and dense metadata for persistent triage surfaces.
- **Existing VS Code patterns:** reuse the issue/PR hover components, ActionList list/dialog semantics, SessionSummaryHover hierarchy, branch pills, popup chrome, focus indicators, and spacing tokens.

Those examples drove the current boundary: enough content to understand and route the reference, with labels, reactions, comments, assignees, checks, and full Markdown left to richer or persistent surfaces.

## Collection item interactions

**Pull request collection**

https://github.com/user-attachments/assets/7c6194f0-81b1-41ef-b4d5-673e3f2407b3

Starts on the focused Pull Requests parent pill, opens the first-level list, moves across PR states, then traverses Copy URL, repository, ID, base/head branches, reverse Tab, and Arrow navigation from the card.

**Issue collection**

https://github.com/user-attachments/assets/b9c5c470-6dd6-41b4-a9d4-a4e7381f2cae

Starts on the focused Issues parent pill, opens the first-level list, covers long-title/closed/open rows, then traverses Copy URL, repository, ID, reverse Tab, and Arrow navigation from the card.

## Single-reference interactions

A single reference skips the list but keeps the same information budget.

**Single pull request**

https://github.com/user-attachments/assets/908d3dc8-f590-4cbc-a8e8-20727e23a124

Uses Shift+Tab and ArrowRight to focus the direct PR chip, then opens its hover and moves through repository, linked ID, and base/head branch controls.

**Single issue**

https://github.com/user-attachments/assets/b79012d2-df1d-45be-b7e1-345f42674c00

Uses Shift+Tab and ArrowRight to focus the direct issue chip, then opens its hover and moves through repository and linked ID.

## Keyboard and screen-reader behavior

- **Collections:** Shift+Tab from the chat input focuses the first pill; Left/Right moves between pills.
- **Collections:** Enter/Space opens the list, Up/Down moves through rows, and the metadata card follows the focused item.
- **Collections:** Tab moves through Copy URL, repository, resource ID, and PR branch controls; Shift+Tab returns to Copy URL.
- **Single references:** Enter/Space activates the reference directly; pointer hover exposes the same detail content and its links/branch controls.
- The listbox retains keyboard focus while the named detail dialog remains available in screen-reader reading order.
- Rows announce the full resource title. The detail card reads provenance → title/ID → state → description → branches → author.
- Focusing a bounded title's ID reveals the full canonical title; blur restores the compact title.

## Implementation

- reuses `ChatDropdownPillActionViewItem`, `ActionListWidget`, `createIssueHoverElement`, and `createPullRequestHoverElement`
- keeps standalone and collection content identical
- makes ActionList and managed-hover padding ownership explicit instead of using compensating offsets
- uses standard ActionWidget border, radius, background, shadow, and spacing tokens
- uses measured panel dimensions for viewport positioning

## Validation

- `npm run compile`
- `npm run typecheck-client`
- targeted ESLint and stylelint
- focused ChatPills + Sessions toolbar tests: 25 passing
- dark/light and keyboard-focus fixtures
- standalone issue and PR paths
- live Open, Draft, Closed, Merged, Completed, and Not planned resources
- 567-character title and 300px-width stress cases
- linked ID remains fully visible and focusing it does not scroll clipped content

## Related

- #335448
- #335383
- #335387",open,2026-09-10 22:36:53+00:00,2026-09-11 04:16:21+00:00,,,chryw,True,https://github.com/microsoft/vscode/pull/335583
4500537333,335582,Bump xterm to 6.1.0-beta.304,"- Update all `@xterm/*` dependencies to the publish generation built from [`c58ea363`](https://github.com/xtermjs/xterm.js/commit/c58ea3637f3968e0e6e79cd92cf9aace7ef89ee2) across the root, `remote/`, and `remote/web/` dependency sets (`@xterm/xterm` → beta.304, `@xterm/headless` and `addon-clipboard` → beta.303, `addon-image`/`addon-ligatures`/`addon-progress`/`addon-search`/`addon-serialize`/`addon-unicode11` → beta.301, `addon-webgl` → beta.300).
- Regenerate the corresponding lockfiles for all three dependency roots.
- Advance the published xterm.js source from [`d3e32b34`](https://github.com/xtermjs/xterm.js/commit/d3e32b344dfe7dd6015cff6a9aeaaeaeccdc2789) to [`c58ea363`](https://github.com/xtermjs/xterm.js/commit/c58ea3637f3968e0e6e79cd92cf9aace7ef89ee2).

### Upstream changelog

- [xtermjs/xterm.js#5879](https://github.com/xtermjs/xterm.js/pull/5879) changes image storage to use the general-purpose `ExtendedAttrs.payload` field, avoiding conflicts with other extensions and reducing reliance on `BufferLine` internals.
- The remaining commits in the range are supporting merge and follow-up fix commits for that change.

### Version alignment note

All ten packages in this update are built from the same upstream commit, [`c58ea363`](https://github.com/xtermjs/xterm.js/commit/c58ea3637f3968e0e6e79cd92cf9aace7ef89ee2). The differing `-beta.N` values are per-package publish counters and are expected to be unequal.

Verified: addon peer ranges (`^6.1.0-beta.304`) are satisfied by `@xterm/xterm@6.1.0-beta.304`, all three dependency trees resolve a single copy of each package with no nested duplicates, `git diff --check` passes, and `npm run hygiene` passes.

`npm run typecheck-client` was also attempted locally, but this worktree does not have the generated Electron and `original-fs` dependencies installed; CI will run the full compile and type checks.

[Full upstream diff](https://github.com/xtermjs/xterm.js/compare/d3e32b344dfe7dd6015cff6a9aeaaeaeccdc2789...c58ea3637f3968e0e6e79cd92cf9aace7ef89ee2)

-----------------------------------------
Inspirations from:

- The dependency-bump scope, version-alignment note, and upstream-diff presentation follow [VS Code PR #333612](https://github.com/microsoft/vscode/pull/333612).
- Package update targets and install roots come from [`scripts/xterm-update.js`](https://github.com/microsoft/vscode/blob/ef24d362f34ea1a80860e5d9720cb30a1b0c217c/scripts/xterm-update.js#L9-L98).",closed,2026-09-10 22:28:06+00:00,2026-09-10 23:55:12+00:00,2026-09-10 23:55:10+00:00,2026-09-10 23:55:10+00:00,anthonykim1,False,https://github.com/microsoft/vscode/pull/335582
4500484497,335580,Bump xterm to 6.1.0-beta.304,"- Update all `@xterm/*` dependencies to the publish generation built from [`c58ea363`](https://github.com/xtermjs/xterm.js/commit/c58ea3637f3968e0e6e79cd92cf9aace7ef89ee2) across the root, `remote/`, and `remote/web/` dependency sets (`@xterm/xterm` → beta.304, `@xterm/headless` and `addon-clipboard` → beta.303, `addon-image`/`addon-ligatures`/`addon-progress`/`addon-search`/`addon-serialize`/`addon-unicode11` → beta.301, `addon-webgl` → beta.300).
- Regenerate the corresponding lockfiles for all three dependency roots.
- Advance the published xterm.js source from [`d3e32b34`](https://github.com/xtermjs/xterm.js/commit/d3e32b344dfe7dd6015cff6a9aeaaeaeccdc2789) to [`c58ea363`](https://github.com/xtermjs/xterm.js/commit/c58ea3637f3968e0e6e79cd92cf9aace7ef89ee2).

### Upstream changelog

- [xtermjs/xterm.js#5879](https://github.com/xtermjs/xterm.js/pull/5879) changes image storage to use the general-purpose `ExtendedAttrs.payload` field, avoiding conflicts with other extensions and reducing reliance on `BufferLine` internals.
- The remaining commits in the range are supporting merge and follow-up fix commits for that change.

### Version alignment note

All ten packages in this update are built from the same upstream commit, [`c58ea363`](https://github.com/xtermjs/xterm.js/commit/c58ea3637f3968e0e6e79cd92cf9aace7ef89ee2). The differing `-beta.N` values are per-package publish counters and are expected to be unequal.

Verified: addon peer ranges (`^6.1.0-beta.304`) are satisfied by `@xterm/xterm@6.1.0-beta.304`, all three dependency trees resolve a single copy of each package with no nested duplicates, `git diff --check` passes, and `npm run typecheck-client` passes.

[Full upstream diff](https://github.com/xtermjs/xterm.js/compare/d3e32b344dfe7dd6015cff6a9aeaaeaeccdc2789...c58ea3637f3968e0e6e79cd92cf9aace7ef89ee2)

-----------------------------------------
Inspirations from:

- The dependency-bump scope, version-alignment note, and upstream-diff presentation follow [VS Code PR #333612](https://github.com/microsoft/vscode/pull/333612).
- Package update targets and install roots come from [`scripts/xterm-update.js`](https://github.com/microsoft/vscode/blob/ef24d362f34ea1a80860e5d9720cb30a1b0c217c/scripts/xterm-update.js#L9-L98).",closed,2026-09-10 22:19:54+00:00,2026-09-10 22:27:31+00:00,2026-09-10 22:25:13+00:00,,anthonykim1,False,https://github.com/microsoft/vscode/pull/335580
4500476922,335579,chat: make the Stop button red while a request is running,"## Summary

Make the Stop icon easier to identify while a chat request is active, without changing the input's idle appearance.

- Use the theme's `errorForeground` for the enabled Stop icon in the chat input's execute toolbar.
- Preserve the idle Send button, disabled controls, button geometry, hover backgrounds, and keyboard focus behavior.
- Add running-state component fixtures for Chat and the Agents Window, including dark, light, and both high-contrast themes.

## Validation

- `npm run compile-client` — passed with no errors.
- Targeted hygiene on all four changed files, including the normal pre-commit hook — passed.
- `npm run build-fast` — full build and repeat incremental run passed.
- Browser validation of both input surfaces across all four themes: running, disabled, hover, focus, unchanged geometry, and neighboring controls.
- Compared idle input styling against the original CSS cascade in dark and light themes; unchanged. Stop icon contrast is at least 3:1 in all tested themes.

## How to test

1. Start a request in Chat or the Agents Window and verify that the Stop icon is red, including on hover and keyboard focus.
2. Let the request finish or cancel it; verify that Send retains its usual appearance.
3. Repeat in dark, light, and high-contrast themes.

## Screenshots

| Dark | Light |
| --- | --- |
| ![Red Stop icon in dark theme](https://github.com/user-attachments/assets/bb64b9ba-2b96-40fe-bc08-d51d8ff85ace) | ![Red Stop icon in light theme](https://github.com/user-attachments/assets/3f2bc203-60d2-4b90-a062-61c75229b2a0) |",closed,2026-09-10 22:18:33+00:00,2026-09-11 00:12:22+00:00,2026-09-11 00:10:59+00:00,2026-09-11 00:10:59+00:00,justschen,False,https://github.com/microsoft/vscode/pull/335579
4500463579,335578,actionWidget: fix: resume interrupted IME searches,"## Summary

Resume an asynchronous ActionList search that IME composition interrupted, even when composition ends with the original query. Do not repeat searches that already completed or failed, and do not let a stale request's cleanup disturb a newer request.

This is a focused follow-up to [#328269](https://github.com/microsoft/vscode/pull/328269). The shared-component fixes are separated from [#335018](https://github.com/microsoft/vscode/pull/335018) so the automation changes can be reviewed and landed independently.

Only two files change:

- [actionList.ts](https://github.com/microsoft/vscode/blob/66fb14d02a916676638641c6e0c21749253487a6/src/vs/platform/actionWidget/browser/actionList.ts): the existing filter-input guard and asynchronous request cleanup.
- [actionList.test.ts](https://github.com/microsoft/vscode/blob/66fb14d02a916676638641c6e0c21749253487a6/src/vs/platform/actionWidget/test/browser/actionList.test.ts): four regression cases using the existing widget helpers and deferred promises.

## Background and failure

ActionList can filter an existing list locally or delegate filtering to an asynchronous provider through `onFilter`. For asynchronous filtering, it owns the current request's cancellation token source in a `MutableDisposable`.

The existing IME handling deliberately defers filtering during composition. Intermediate input can contain uncommitted text, and rebuilding or laying out the result list can disrupt the IME candidate window. Starting a composition also cancels an outstanding search so its results cannot update the list during composition.

Both `compositionend` and the accompanying `input` event eventually use the same value-change handler. That handler originally skipped every unchanged query to deduplicate those events.

The failure occurs when:

1. The user searches for `release`, starting an asynchronous request.
2. IME composition starts before the request finishes, cancelling that request.
3. Composition ends with `release` again, either after intermediate text or without a committed change.
4. The unchanged-query guard suppresses a replacement request, while the original request's results are correctly ignored because it was cancelled.

The pending query therefore never supplies fresh results until the user changes the search text again.

## How the fix works

### 1. An unchanged query can restart an interrupted request

The input handler still ignores all changes while composition is active. Outside composition, it skips an unchanged query only when there is no cancelled current request.

This lets `compositionend` restart the search that composition interrupted. The restart immediately replaces the cancelled token source with a live one, so the trailing `input` event for the same text does not issue another request. Existing checks continue to reject results from the cancelled request.

### 2. Settled requests stop looking like pending work

Relaxing the guard alone would introduce an unnecessary retry: previously the current token source remained stored after a search completed or failed. A later `compositionstart` could cancel that already-settled source and make the unchanged query look interrupted.

The asynchronous chain now has a `finally` handler that clears the token source only when:

- it is still the widget's current request; and
- it has not been cancelled.

The same cleanup runs after success or failure. Clearing through the existing `MutableDisposable` disposes the source without cancelling an already-settled token, so later composition cannot mark that search as interrupted.

The identity check is essential: an older request can settle after a newer request has replaced it. Its cleanup must not clear the newer request's cancellation state. Otherwise composition could neither reliably cancel nor restart the newer request.

A cancelled current request intentionally remains available as the retry signal, even if its promise has already settled. The existing replacement, hide, and disposal paths own its cleanup; no additional collection or long-lived listener is introduced.

## Scope and preserved behavior

- Local/static filtering remains unchanged.
- Composing text still does not drive filtering or intermediate list updates.
- Searches whose committed query changes still follow the existing request path.
- Completed and failed searches are not retried solely because composition leaves the query unchanged.
- Superseded results remain ignored, and superseded completions cannot clear newer request state.
- The existing error-handling behavior is preserved; this does not introduce a retry policy for failed searches.
- No public API, settings, commands, keybindings, labels, ARIA roles, styling, or layout rules change.
- No automation, Agents Window, or chat-picker production code is included.

The interaction remains focused and consistent: the IME retains ownership during composition, and only the interrupted committed query resumes afterward. This is not a visual redesign or a new interactive surface.

## Validation

Standalone validation against the main-based branch:

- `npm run transpile-client` succeeded and generated fresh output containing both fixes.
- **192 tests passed** across the five modules below.
- Both commits passed the normal pre-commit hygiene hook.
- `git diff --check` passed.

```sh
./scripts/test.sh \
  --run src/vs/platform/actionWidget/test/browser/actionList.test.ts \
  --run src/vs/platform/actionWidget/test/browser/tabbedActionListWidget.test.ts \
  --run src/vs/platform/actionWidget/test/browser/actionWidgetDropdown.test.ts \
  --run src/vs/sessions/contrib/providers/agentHost/test/browser/agentHost/agentHostSessionConfigPicker.test.ts \
  --run src/vs/workbench/contrib/chat/test/browser/agentSessions/agentHostChatInputPicker.test.ts \
  --reporter dot
```

The new regression cases cover:

1. An interrupted search is restarted once when composition leaves the query unchanged; stale results stay hidden and the replacement results appear.
2. A successfully completed search is not retried or marked cancelled by a later unchanged composition.
3. A failed search is not retried or marked cancelled by a later unchanged composition.
4. Settling an older, superseded request does not lose the pending request's ability to be cancelled and retried by composition.

The tests explicitly send the trailing `input` event to verify deduplication. The existing suites also cover composition suppression, stale-result handling, keyboard and combobox behavior, disposable cleanup, and the two dynamic consumers.

Validation used synthetic browser composition events in the Electron unit runner. A native operating-system IME session and manual screen-reader pass were not rerun for this extraction.",open,2026-09-10 22:16:11+00:00,2026-09-11 00:48:58+00:00,,,ulugbekna,False,https://github.com/microsoft/vscode/pull/335578
4500446455,335577,Use Dark 2026 for component fixtures,"## Summary

- bundle the built-in Dark 2026 theme for component fixtures
- switch the default Dark fixture variant from Dark Modern to Dark 2026
- keep Light and high-contrast fixture themes unchanged

This is intentionally separate from the TextMate highlighting and diff/multi-diff work. Dark fixture screenshots are expected to change; layout and behavior are unchanged.

## Validation

- `npm run transpile-client`
- `npm exec eslint -- src\vs\workbench\test\browser\componentFixtures\fixtureUtils.ts`
- editor diagnostics
- `git diff --check`",open,2026-09-10 22:13:08+00:00,2026-09-10 23:14:43+00:00,,,hediet,False,https://github.com/microsoft/vscode/pull/335577
4500339665,335576,sessions: Fix mobile Voice Mode controls,"## Summary

- use one composer-local predicate to choose between standalone and segmented Voice Mode controls
- keep the connected hands-free Voice Mode pill visible when dictation is unavailable on mobile web
- exclude the segmented native-button subtree from the parent ActionBar gesture target so Voice power and mute respond to touch
- add focused coverage for the voice-only visibility matrix

Fixes #335575

## Root cause

The new-session toolbar used a global connected-state expression while the pill DOM used a separate composer-local expression. On mobile web, where local dictation is unavailable, connected hands-free mode could satisfy neither visible control path.

The connected pill also nested native buttons under `BaseActionViewItem`, whose synthetic touch gesture consumed `touchend` before the buttons received their compatibility click.

## Validation

- Full Code OSS pre-launch compile
- ESLint on all changed files
- 9 focused tests in `newChatVoiceTarget.test.ts` and `voiceInputMode.test.ts`
- Launched Agents window and verified the renderer CDP endpoint
- `git diff --check`",closed,2026-09-10 21:55:31+00:00,2026-09-10 23:06:38+00:00,2026-09-10 23:04:47+00:00,2026-09-10 23:04:47+00:00,meganrogge,False,https://github.com/microsoft/vscode/pull/335576
4500192754,335568,Use TextMate highlighting in component fixtures,"## Summary

- load VS Code's shipped TextMate grammars and Oniguruma WASM for component fixtures
- register fixture languages and synchronously tokenize fixture text models after the async runtime setup
- use the Dark 2026 TextMate palette for Dark fixtures and monochrome token text for non-Dark themes
- reference-count the shared tokenizer installation and safely restore an existing token palette

The shared fixture Dark color theme remains Dark Modern in this PR. Switching the fixture default to Dark 2026 stays separate, and fully scoped multi-theme token palettes remain tracked by #335530.

## Validation

- `npm run transpile-client`
- `npm exec eslint -- src\vs\workbench\test\browser\componentFixtures\fixtureResourceLoader.ts src\vs\workbench\test\browser\componentFixtures\fixtureSyntaxHighlighting.ts src\vs\workbench\test\browser\componentFixtures\fixtureSyntaxHighlighting.test.ts src\vs\workbench\test\browser\componentFixtures\fixtureUtils.ts`
- `.\scripts\test.bat --run src\vs\workbench\test\browser\componentFixtures\fixtureSyntaxHighlighting.test.ts` (6 passing)",open,2026-09-10 21:32:56+00:00,2026-09-10 23:14:46+00:00,,,hediet,False,https://github.com/microsoft/vscode/pull/335568
4500183613,335567,Always emit compressed chunks for NES prompt telemetry,"### Summary:
Adds `prompt` field to ALWAYS_COMPRESSED_CHUNK_KEYS so prompts emit gzip + base64 chunks even when they fit within the 8,192-character property limit. This allows the backend to consistently reconstruct prompts from `promptChunk` and its continuations.

The original prompt property remains uncompressed and retains up to the first 8,192 characters.

#### Testing:

Added coverage for empty, short, boundary-sized, and oversized prompts.
All 21 telemetry tests passed.",closed,2026-09-10 21:31:30+00:00,2026-09-10 22:17:08+00:00,2026-09-10 22:15:59+00:00,2026-09-10 22:15:59+00:00,vijayupadya,False,https://github.com/microsoft/vscode/pull/335567
4500164422,335566,markdown: chore: adopt markdown editor 0.0.2-95,"## Summary

Adopt `@vscode/markdown-editor@0.0.2-95` in the built-in Markdown extension.

This release contains microsoft/vscode-packages#296, which preserves explicitly repeated blockquote source lines as separate rendered lines while keeping hidden quote/reference source out of layout.

## Publication verification

- microsoft/vscode-packages#296 merged as [`3309406f6a2afc39651dd07957cce9dd8260090c`](https://github.com/microsoft/vscode-packages/commit/3309406f6a2afc39651dd07957cce9dd8260090c).
- npm reports `0.0.2-95` with `gitHead` equal to that merge commit.
- The npm `next` dist-tag points to `0.0.2-95`.
- The regenerated lockfile records npm's published tarball and integrity.

## Changes

- Update `extensions/markdown-language-features/package.json` from `^0.0.2-90` to `^0.0.2-95`.
- Regenerate the matching `package-lock.json` entry.
- Leave generated command/keybinding/localization metadata unchanged because the package-json generation check and bundle build both report it is current.

## Validation

- `npm run check-markdown-editor-package-json` — manifests unchanged
- `npm run test-markdown-editor-package-json` — 8 passing
- `npm run build-markdown-editor`
- `npm run build-webview`
- `npm run build-ext` — 0 TypeScript errors
- `npm run typecheck-web`
- `npm run bundle-web`
- `npm run compile` — full client and built-in extension compile, 0 errors
- `API_TESTS_EXTRA_ARGS=seed ./scripts/test-integration.sh --suite markdown` — 95 passing, 1 pending
- Emitted Markdown editor bundle marker/CSS assertion
- Isolated source-built Code OSS DOM geometry assertion
- `git diff --check`
- Read-only code review — no issues found

The source-built DOM check verified that `> foo\n> bar` renders on distinct aligned visual lines, the line-break holder has zero width, and hidden newline, quote-prefix, and reference-suffix source nodes all have `display: none` with zero client rects.",closed,2026-09-10 21:28:32+00:00,2026-09-10 21:55:26+00:00,2026-09-10 21:54:22+00:00,2026-09-10 21:54:22+00:00,ulugbekna,False,https://github.com/microsoft/vscode/pull/335566
4500158462,335564,Use MAI for dictation on web,"## Summary

- force web dictation to use the MAI cloud backend instead of unsupported local transcription
- preserve configured backend selection on desktop
- use MAI as the displayed web default and clarify the settings descriptions
- add regression coverage for web and desktop backend resolution

## Testing

- `git diff --check`
- targeted `ChatSpeechToTextService` tests could not be run locally because the sandbox denied access to the installed npm CLI path

Fixes #335572",closed,2026-09-10 21:27:40+00:00,2026-09-10 22:45:39+00:00,2026-09-10 22:44:36+00:00,2026-09-10 22:44:36+00:00,meganrogge,False,https://github.com/microsoft/vscode/pull/335564
4500138338,335562,agentHost: Prevent late events from reopening subagents,"## Summary

Prevent trailing Copilot SDK output events from reopening a subagent turn after task-status reconciliation has already completed it.

- remember completed subagent agent IDs
- allow explicit child user messages and tool starts to resume retained agents
- ignore late message, usage, and reasoning events as turn-start signals
- cover a late child message followed by another idle task-status update

## Why

#335361 moved subagent completion to the runtime task registry, but the registry can report `idle` before the SDK delivers its final output events. Those events could then be interpreted as a retained-agent resume, producing a second empty completed child turn.

The exact E2E failure occurred after #335361 in four PR workflows across Linux, macOS, and Windows: #335352, #335350, #335289, and #335491. Three were hidden by successful reruns and one by a canceled workflow.

## Validation

- `npm run compile`
- `npm run hygiene`
- `npm run typecheck-client`
- full `copilotAgentSession.test.ts`: 453 passing
- flaky custom-agent test plus retained-follow-up scenario: 10 consecutive passing runs
- full Copilot Agent Host E2E suite: 196 passing, 18 intentionally pending

(Written by Copilot)",open,2026-09-10 21:24:30+00:00,2026-09-10 23:14:47+00:00,,,roblourens,True,https://github.com/microsoft/vscode/pull/335562
4500021718,335560,agentHost: Support Claude workspace conversion,"## Summary

- Enable `set_workspace` for Claude Agent Host conversations using native `Query.setCwd`, preserving session/chat identity and conversation history.
- Validate the native trust handshake and applied-cwd response. Refresh launch-scoped MCP, plugins, permissions, and tool options only after transcript relocation is confirmed.
- Preserve managed scratch ownership across idle release and restoration; clean up only owned directories. Reject provisional, busy, shared, and multi-root conversations.
- Adopt irreversible cwd changes without rolling back host state. Quarantine ambiguous acknowledgements or a changed cwd whose transcript was not relocated; prevent extra native result frames from completing a later turn.
- Make all providers return the confirmed URI, pass explicit chat context through the shared conversion flow, and use `IFileService.realpath` to preserve canonicalized worktrees.
- Keep workspace/isolation confirmation instructions provider-neutral, with each provider supplying its own user-input tool name.

Builds on the shared flow and Codex work in #335247.

## Validation

- `npm run compile`
- `npm run hygiene`
- `npm run typecheck-client`
- Targeted ESLint and commit hooks
- Final affected Claude, conversion, prompt, and server-tool suites: **483 passing**
- Cross-provider working-directory/return-contract coverage: **94 passing** in a separate focused run (overlaps the affected suites)
- Isolated runtime probes against bundled Claude SDK **0.3.258 / CLI 2.1.258**, with localhost-only networking and synthetic model responses: populated history survived native cwd conversion and same-session-ID teardown/resume; native Bash/Read roots and project skills/instructions switched to the target.

## Reviewer notes / limitations

- `setCwd` ships in SDK 0.3.258 JavaScript but is absent from its public TypeScript declarations. The adapter checks runtime availability and validates responses; there is no shell-cd or resume-only fallback.
- Runtime probes showed launch-supplied MCP servers remain running with their original cwd after native conversion. This is why the provider refreshes the runtime after confirmed relocation.
- Fault injection reproduced `status: ""ok""` with `transcript_relocated: false`: cwd changed but the transcript remained under the source project. This is explicitly quarantined, not blindly resumed.
- Native sandbox refresh and the complete interactive Agents Window flow have not been fully runtime-verified. Runtime probes validate the SDK boundary, while focused tests cover the host integration.",open,2026-09-10 21:07:48+00:00,2026-09-10 21:16:45+00:00,,,sandy081,True,https://github.com/microsoft/vscode/pull/335560
4499883383,335557,sessions: Move changes view mode to editor overflow,"## What changed

- move the Changes **View as Tree/List** action from the editor header layout menu to the editor tab area's **More Actions** overflow menu
- preserve the existing visibility conditions, icons, telemetry, and behavior
- update the focused menu contribution test

## Why

The view-mode action belongs with the other editor-tab actions and should not occupy the Changes editor header toolbar.

## Validation

- `npm run compile-client`
- `npm run hygiene`
- `./scripts/test.sh --run src/vs/sessions/contrib/changes/test/browser/changesViewActions.test.ts` (18 passing)",closed,2026-09-10 20:48:30+00:00,2026-09-10 21:11:17+00:00,2026-09-10 21:11:16+00:00,2026-09-10 21:11:16+00:00,sandy081,False,https://github.com/microsoft/vscode/pull/335557
4499756271,335553,Add component fixture focus controls,"## Summary

- add a default-on fixture focus override with an opt-out for natural browser focus
- expose shared fixture Props controls and support fixture-specific input schemas and theme subsets
- migrate focus-sensitive fixtures to the shared focus helper

This PR is intentionally separate from #335552. Because both touch the shared fixture helper, this branch should be rebased after #335552 lands.

## Testing

- `npm run transpile-client`
- `scripts\test.bat --run src\vs\workbench\test\browser\componentFixtures\fixtureFocus.test.ts`
- ESLint on all changed files
- editor diagnostics and `git diff --check`",closed,2026-09-10 20:31:18+00:00,2026-09-10 22:02:41+00:00,2026-09-10 22:01:05+00:00,2026-09-10 22:01:05+00:00,hediet,False,https://github.com/microsoft/vscode/pull/335553
4499724298,335552,Scope component fixture theme CSS,"## Summary

- scope color-theme participant rules to each component fixture theme root
- remove the opt-out that allowed Light theme rules to affect sibling Dark fixtures
- cover Dark, Light, HC Dark, and HC Light in both stylesheet installation orders

## Testing

- `npm run transpile-client`
- `scripts\test.bat --run src\vs\workbench\test\browser\componentFixtures\fixtureUtilsCss.test.ts`
- ESLint on the three changed files",closed,2026-09-10 20:27:02+00:00,2026-09-10 21:27:51+00:00,2026-09-10 21:26:03+00:00,2026-09-10 21:26:03+00:00,hediet,False,https://github.com/microsoft/vscode/pull/335552
4499680742,335551,mcp: add gated workspace-root configuration entry points,"## Summary

Allow new nongallery workspace-folder MCP servers to use `.mcp.json` without replacing existing `.vscode/mcp.json` configurations.

- Add the experimental, default-off `chat.mcp.workspaceRootConfig.enabled` setting. When enabled, new folder additions use root configuration directly unless a legacy file exists, in which case users choose the destination.
- Make **Open Workspace Folder MCP Configuration** offer a file picker only when both files exist; open the sole existing file directly regardless of the new-add setting.
- Preserve explicit editor targets and add per-folder choices for multi-root additions while retaining global, remote-user, aggregate workspace, and current-session behavior.
- Keep gallery installations on supported legacy targets. Nongallery installation links follow the same root/legacy rules as manual additions.
- Show actionable failure notifications, keep cancellation silent, and shorten incompatible-root guidance in the destination picker.

## Implementation notes

Root files use `mcpServers`, with guarded edits preserving existing wrapped/flat JSONC content. Unsupported inputs, interpolation, and metadata are rejected rather than silently dropped or written elsewhere. No automatic migration is performed.

Manage both configuration sources using exact resource/server identity. Preserve independent root runtime discovery, exclude root inventory before legacy name precedence, and retain root provenance when runtime discovery is unavailable. Same-name root entries must not substitute for gallery results, and a successful first installation updates the already-open details editor.

The commits are ordered for review: root format/persistence, dual-source lifecycle/discovery, gated entry points, gallery/editor integration fixes, then notification and wording follow-ups. Each layer includes focused tests.

## Validation

- Before the notification/copy follow-ups: 178 targeted unit tests, client typecheck, layer checks, and targeted ESLint passed.
- Real Code OSS 1.138.0 Dev validation on macOS arm64: 75 scenario steps passed across file/setting matrices, multi-root routing, JSONC preservation, same-name lifecycle, chat entry points, local MCP tool discovery, access/reload behavior, and gallery/raw-URI installation. Gallery tests used a loopback mock registry rather than the production marketplace.
- That UI run found missing error feedback for an unsupported root-editor addition. The notification follow-up addresses it; client typecheck and targeted lint passed. Runtime revalidation of the notification/copy follow-ups was blocked by the local sandbox/Electron test-launch environment.
- The final concise-message change passed 13 Node-runner configuration tests, targeted lint, and editor diagnostics.

Signed-in Agent Host/model invocation, remote targets, production-gallery authentication, and VoiceOver speech were not exercised. Kept as a draft for review and CI validation.",open,2026-09-10 20:21:22+00:00,2026-09-10 22:15:44+00:00,,,vritant24,False,https://github.com/microsoft/vscode/pull/335551
